time,open,high,low,close,成交量中心线,通道上轨,通道下轨,多头订单块反应信号,空头订单块反应信号,多头趋势线 Pin Bar,空头趋势线 Pin Bar,多头趋势转换,空头趋势转换,需求强度 %,供给强度 %,成交量压力 %,趋势 Delta %,趋势力度 %,趋势状态,通道位置,合并成交量,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭)
1787881200.001,19.3,19.3,19.28,19.28,19.45932386997476,,,0,0,0,0,0,0,36.89839229566254,63.10160770433746,-39.12147045040477,-28.643625348733302,80.65905747948284,-1,0,2516.6666666666665,20.14343899018561,29.4107567808164,20.14343899018561,29.4107567808164,11.15687851694714,12.47244368002217,11.15687851694714,12.47244368002217,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881200.002,19.28,19.28,19.26,19.26,19.457608886632173,,,0,0,0,0,0,0,34.08250216031549,65.9174978396845,-39.90924753017755,-28.761888538489604,81.2026816412003,-1,0,2516.6666666666665,18.70462191945807,27.881308943479496,18.70462191945807,27.881308943479496,9.971201994117916,11.221822837070043,9.971201994117916,11.221822837070043,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881200.003,19.26,19.26,19.240000000000002,19.240000000000002,19.45528288745226,,,0,0,0,0,0,0,31.02400808649488,68.97599191350511,-40.752584774122866,-28.879760367548634,81.7794070850029,-1,0,2516.6666666666665,17.368577496639638,26.379490165359517,17.368577496639638,26.379490165359517,8.927696947339296,10.07475989220467,8.927696947339296,10.07475989220467,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881320,19.26,19.28,19.26,19.28,19.45292927481908,,,0,0,0,0,0,0,32.19367473695887,67.80632526304113,-32.22584542340058,-27.99511070294419,76.13257367580687,-1,0,10512.5,16.944291348920466,25.03160462015394,16.944291348920466,25.03160462015394,9.176121192957508,9.625440542581089,9.176121192957508,9.625440542581089,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881320.001,19.28,19.3,19.28,19.3,19.450496535737642,,,0,0,0,0,0,0,31.847821967777456,68.15217803222254,-23.96510908926684,-27.122522974719544,70.65257923839182,-1,0,10512.5,16.958474619915926,23.87830033440565,16.958474619915926,23.87830033440565,10.426823091500513,10.0261318170408,10.426823091500513,10.0261318170408,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881320.002,19.28,19.28,19.26,19.26,19.44757720273155,,,0,0,0,0,0,0,33.6791954302586,66.3208045697414,-26.719620885744096,-27.393264249039422,72.46773108087011,-1,0,5750,16.155318269513764,22.77501718227824,16.155318269513764,22.77501718227824,10.316587280399395,10.171359548720098,10.316587280399395,10.171359548720098,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881440,19.28,19.3,19.28,19.3,19.44473834183531,,,0,0,0,0,0,0,35.52081026585391,64.47918973414609,-23.01118803334251,-27.03622977847732,70.0284506870919,-1,0,4350,16.225856760466844,21.839422836305182,16.225856760466844,21.839422836305182,11.404365452164987,10.787862500442543,11.404365452164987,10.787862500442543,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881440.001,19.3,19.32,19.3,19.32,19.442224976223216,,,0,0,0,0,0,0,37.03409412737187,62.96590587262813,-19.174790208690688,-26.681190976253333,67.51358871096642,-1,0,4350,16.699520053086534,21.10515101013109,16.699520053086534,21.10515101013109,13.321968417126609,12.054915458784576,13.321968417126609,12.054915458784576,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881440.002,19.32,19.34,19.32,19.34,19.43920518941598,,,0,0,0,0,0,0,33.200306185390794,66.79969381460921,-15.221970498204259,-26.328131156615655,64.93006099289195,-1,0,4350,17.54751351868236,20.59691708278127,17.54751351868236,20.59691708278127,15.950849776256257,14.002882617520417,15.950849776256257,14.002882617520417,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881440.003,19.32,19.32,19.3,19.3,19.430814988940224,,,0,0,0,0,0,0,13.504442115501849,86.49555788449815,-16.740829225844468,-26.430649854510186,65.9028874482128,-1,0,2175,17.518609491837683,20.157158855503614,17.518609491837683,20.157158855503614,17.021910645657975,15.512396631589196,17.021910645657975,15.512396631589196,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881440.004,19.3,19.3,19.28,19.28,19.422196940697884,,,0,0,0,0,0,0,15.009288019976847,84.99071198002315,-18.349930239128977,-26.53288362741196,66.92968831992457,-1,0,2175,17.083606773032937,19.71807998657923,17.083606773032937,19.71807998657923,17.447351981992465,16.47987430679083,17.447351981992465,16.47987430679083,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881560,19.28,19.31,19.26,19.26,19.413175526562878,,,0,0,0,0,0,0,16.731377166740906,83.26862283325909,-24.108065808047115,-26.895447264617356,70.60210784359867,-1,0,7762.5,16.271512411693845,19.22571319016703,16.271512411693845,19.22571319016703,17.162665335214264,16.821269821002545,17.162665335214264,16.821269821002545,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881560.001,19.26,19.26,19.240000000000002,19.240000000000002,19.403815430394285,,,0,0,0,0,0,0,18.899849491434413,81.10015050856559,-29.57150855951154,-27.254449938508102,74.09557509881178,-1,0,7762.5,15.109261525144285,18.637648666592355,15.109261525144285,18.637648666592355,15.282284573040991,16.051777197021767,15.282284573040991,16.051777197021767,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881680,19.240000000000002,19.240000000000002,19.220000000000002,19.220000000000002,19.392462495947054,,,0,0,0,0,0,0,20.535174884903,79.464825115097,-47.63930085407052,-28.77850458433182,85.8506832630414,-1,0,33825,14.030028559062552,17.979417222659528,14.030028559062552,17.979417222659528,13.618581582087028,14.835179389554398,13.618581582087028,14.835179389554398,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881920,19.22,19.25,19.2,19.2,19.380974884216297,,,0,0,0,0,0,0,23.825268633982454,76.17473136601754,-51.323201487887204,-29.176436154788597,87.50586169287315,-1,0,9071.4,13.027883661986655,17.272055285420546,13.027883661986655,17.272055285420546,12.506403260836455,13.670791325195427,12.506403260836455,13.670791325195427,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881920.001,19.2,19.2,19.18,19.18,19.369216415311787,,,0,0,0,0,0,0,28.370759999631574,71.62924000036843,-54.81978158989119,-29.569945753681797,87.74196745220908,-1,0,9071.4,12.097320543273323,16.532807465113798,12.097320543273323,16.532807465113798,11.159334663134688,12.415062994165059,11.159334663134688,12.415062994165059,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881920.002,19.18,19.18,19.16,19.16,19.35696368419673,,,0,0,0,0,0,0,35.05958439943633,64.94041560056367,-58.12830845991272,-29.95910668175963,87.97546400905577,-1,0,9071.4,11.2332262187538,15.775724429919512,11.2332262187538,15.775724429919512,9.973307262278666,11.194185128221863,9.973307262278666,11.194185128221863,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881920.003,19.16,19.16,19.14,19.14,19.345364276978906,,,0,0,0,0,0,0,31.165195829843572,68.83480417015643,-61.24973888036783,-30.343990628581185,88.20639437714871,-1,0,9071.4,10.430852917414242,15.012171356704473,10.430852917414242,15.012171356704473,8.929501462905481,10.061843295563673,8.929501462905481,10.061843295563673,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787881920.004,19.14,19.14,19.12,19.12,19.334262148142564,,,0,0,0,0,0,0,28.144990102270544,71.85500989772946,-64.1865248860945,-30.724667716543003,88.4348006299258,-1,0,9071.4,9.685791994741797,14.251260019281233,9.685791994741797,14.251260019281233,8.011001253918945,9.036422274741309,8.011001253918945,9.036422274741309,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787882040,19.14,19.16,19.14,19.16,19.3227685128081,,,0,0,0,0,0,0,34.74501189579482,65.25498810420518,-32.43823944288001,-28.70211267981561,76.68421127361736,-1,0,26085,9.674221818246622,13.597397419133431,9.674221818246622,13.597397419133431,8.295143931930523,8.665783103335915,8.295143931930523,8.665783103335915,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787882160,19.16,19.18,19.13,19.18,19.311937826893203,,,0,0,0,0,0,0,39.97606298427263,60.02393701572737,-11.102843982899827,-26.92913127890807,62.81918515708474,-1,0,23550,10.003614137351438,13.083999807450288,10.003614137351438,13.083999807450288,9.163694798797561,8.914738951066738,9.163694798797561,8.914738951066738,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1787882280,19.18,19.2,19.18,19.2,19.30251012793177,,,0,0,0,0,0,0,42.31918899868813,57.68081100131187,0.6692408889730892,-25.770389789846515,55.86377840729176,-1,0,15750,10.649614488084817,12.736230476112365,10.649614488084817,12.736230476112365,11.068881256112155,9.991810103589447,11.068881256112155,9.991810103589447,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
