time,open,high,low,close,EMA 曲线,Cloud Candle,Cloud Reach,PlotCandle (开盘价),PlotCandle (最高价,PlotCandle (最低价),PlotCandle (关闭),Red %,Blue %,B,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭),rs,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
1783315200,18.788237996855564,18.8,18.67,18.73,18.423439022468056,18.826190476190447,18.857352941176504,18.788237996855564,18.8,18.67,18.73,,,,76.90705988448929,77.22224074921148,76.90705988448929,77.22224074921148,54.465791508186356,56.79909801206607,54.465791508186356,56.79909801206607,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.036187019373955985,,,,,,,,
1783315800,18.75911899842778,18.76,18.61,18.715,18.426340126722106,18.8210714285714,18.85117647058827,18.75911899842778,18.76,18.61,18.715,,,,76.436616722381,77.11000874537855,76.436616722381,77.11000874537855,51.606464143963386,54.20278107801472,51.606464143963386,54.20278107801472,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.017162532449241902,,,,,,,,
1783316400,18.737059499213892,18.76,18.68,18.72,18.42926211551094,18.815476190476165,18.84102941176474,18.737059499213892,18.76,18.68,18.72,,,,75.90018364737638,76.9371765885211,75.90018364737638,76.9371765885211,49.37343354901336,51.78810731351405,49.37343354901336,51.78810731351405,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.0007387960609255518,,,,,,,,
1783317000,18.728529749606945,18.728529749606945,18.58,18.6325,18.431284383018294,18.808452380952353,18.82617647058827,18.728529749606945,18.728529749606945,18.58,18.6325,,,,74.69284667544316,76.61655802950997,74.69284667544316,76.61655802950997,46.27519679845465,49.03165205598435,46.27519679845465,49.03165205598435,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.03135935937203771,,,,,,,,
1783317600,18.68051487480347,18.68051487480347,18.54,18.604999999999997,18.433012896620102,18.80464285714283,18.8125735294118,18.68051487480347,18.68051487480347,18.54,18.604999999999997,,,,72.71531110852713,76.05923704079814,72.71531110852713,76.05923704079814,42.90140834456616,45.96653020027526,42.90140834456616,45.96653020027526,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.061669051224392465,,,,,,,,
1783318200,18.642757437401734,18.65,18.57,18.6125,18.434798837947266,18.804523809523783,18.80242647058827,18.642757437401734,18.65,18.57,18.6125,,,,70.35556739238726,75.24442709102516,70.35556739238726,75.24442709102516,39.92209977429634,42.9443149872858,39.92209977429634,42.9443149872858,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.07002442773747003,,,,,,,,
1783318800,18.62762871870087,18.62762871870087,18.51,18.55,18.435945118166696,18.80404761904759,18.792205882352974,18.62762871870087,18.62762871870087,18.51,18.55,,,,67.75480930210534,74.17448169260804,67.75480930210534,74.17448169260804,36.531940548651555,39.73812776796868,36.531940548651555,39.73812776796868,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.08316558829413025,,,,,,,,
1783319400,18.588814359350437,18.61,18.52,18.544999999999998,18.43703024136902,18.79821428571426,18.781102941176503,18.588814359350437,18.61,18.52,18.544999999999998,,,,65.30705424710567,72.90770634325057,65.30705424710567,72.90770634325057,33.41389776106388,36.57601276451628,33.41389776106388,36.57601276451628,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.1035234435134384,,,,,,,,
1783320000,18.56690717967522,18.56690717967522,18.28,18.42,18.43686078623102,18.7738095238095,18.766029411764737,18.56690717967522,18.56690717967522,18.28,18.42,,,,62.2150038454448,71.3801774149926,62.2150038454448,71.3801774149926,31.263569384599844,33.91979107455806,31.263569384599844,33.91979107455806,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.1371671236001521,,,,,,,,
1783320600,18.49345358983761,18.49345358983761,18.29,18.3325,18.435822370447625,18.74249999999998,18.749779411764738,18.49345358983761,18.49345358983761,18.29,18.3325,,,,58.77041969134684,69.57878345447178,58.77041969134684,69.57878345447178,28.462190592868133,31.190990833713098,28.462190592868133,31.190990833713098,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.18592370194489408,,,,,,,,
