time,open,high,low,close,,,,,,,,,,,,,,,,,,,,,Red %,Blue %,B,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭),rs,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,多头突破,空头突破,空头陷阱,中轴线,超买 1,超买 2（早期）,超卖 1,超卖 2,WT1 — 快线信号,WT2 — 慢线确认,WT 差值（动量）,交叉外圈,交叉内圈,Candle Color (开盘价),Candle Color (最高价,Candle Color (最低价),Candle Color (关闭),Oscillator,Signal Line,Reversal Down,Reversal Down,Reversal Up,Reversal Up
1783480920,17.8,17.85,17.8,17.85,0,0,0,0,0,0,17.77,17.6,,,,,17.825000000000003,,,,,,,,,,,9.570041995206333,9.137160542156412,9.570041995206333,9.137160542156412,18.23336545401741,15.195142075089862,18.23336545401741,15.195142075089862,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.13107940429948522,,,,,,,,,0,0,0,0,52,48,-52,-48,16.62028314031059,-3.5748470778060444,20.195130218116635,,,17.8,17.85,17.8,17.85,-0.0005619921207806823,-0.0006090276371024044,,,,
1783480920.001,17.85,17.900000000000002,17.85,17.900000000000002,0,0,0,0,0,0,17.77,17.6,,,,,17.875,,,,,,,,,,,10.553134233643984,9.339442498083207,10.553134233643984,9.339442498083207,23.485741817729235,19.34044194640955,23.485741817729235,19.34044194640955,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.10032870689861134,,,,,-0.10032870689861134,,-0.10032870689861134,,0,0,0,0,52,48,-52,-48,27.703219324744765,9.640455628915348,18.062763695829418,,,17.85,17.900000000000002,17.85,17.900000000000002,-0.0005261431073418898,-0.0005912608312635712,,,,
1783486800,17.85,17.85,17.8,17.8,0,0,0,0,0,0,17.77,17.6,,,,,17.825000000000003,,,,,,,,,,,10.989815121717031,9.575210015745181,10.989815121717031,9.575210015745181,27.14362285675491,23.24203240158223,27.14362285675491,23.24203240158223,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.10373743573837878,,,,,,,,,0,0,0,0,52,48,-52,-48,27.914112440929483,18.87547321771158,9.038639223217903,,,17.85,17.85,17.8,17.8,-0.0005128982582233754,-0.0005713437797913798,,,,
1783486800.001,17.8,17.8,17.75,17.75,0,0,0,0,0,0,17.77,17.6,,,,,17.775,,,,,,,,,,,11.15720927968962,9.801209910594386,11.15720927968962,9.801209910594386,29.55167673436132,26.396854567971772,29.55167673436132,26.396854567971772,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.12019856805941666,,,,,,,,,0,0,0,0,52,48,-52,-48,20.531051971181395,23.19216671929154,-2.661114748110144,23.19216671929154,23.19216671929154,17.8,17.8,17.75,17.75,-0.0005116690545998149,-0.0005520501916216482,,,,
1783488480,17.75,17.75,17.7,17.7,0,0,0,0,0,0,17.77,17.6,,,,,17.725,,,,,,,,,,,11.074551473997499,9.983115848223402,11.074551473997499,9.983115848223402,30.187151486595365,28.29200302728357,30.187151486595365,28.29200302728357,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.11797970708765829,,,,,,,,,0,0,0,0,52,48,-52,-48,8.035598476024736,21.045995553220077,-13.010397077195341,,,17.75,17.75,17.7,17.7,-0.0005111681792517614,-0.0005352922437512766,,,,
1783489200,17.7,17.7,17.65,17.65,0,0,0,0,0,0,17.77,17.6,,,,,17.674999999999997,,,,,,,,,,,10.759702559188142,10.094056806932652,10.759702559188142,10.094056806932652,29.303272702796054,28.79763786503981,29.303272702796054,28.79763786503981,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.11540091288648552,,,,,,,,,0,0,0,0,52,48,-52,-48,-5.439059323973385,12.760425891040537,-18.199485215013922,,,17.7,17.7,17.65,17.65,-0.0005138502283321177,-0.0005229534914216069,,,,
1783492800,17.650000000000002,17.650000000000002,17.6,17.6,0,0,0,0,0,0,17.85,17.6,,,,,17.625,,,,,,,,,,,10.229247614484231,10.11336977944002,10.229247614484231,10.11336977944002,27.117090888111015,27.957364376575413,27.117090888111015,27.957364376575413,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.12154674879090212,,,,,,,,,0,0,0,0,52,48,-52,-48,-17.600807388018055,1.3816959338036536,-18.98250332182171,,,17.650000000000002,17.650000000000002,17.6,17.6,-0.0005212553366267544,-0.0005161640273959523,,,,
1783493280,17.6,17.6,17.55,17.55,0,0,0,0,0,0,17.85,17.6,,,,,17.575000000000003,,,,,,,,,,,9.498587070592501,10.02554367817609,9.498587070592501,10.02554367817609,23.814649332666573,25.886006854620994,23.814649332666573,25.886006854620994,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.1234787341786761,,,,,,,,,0,0,0,0,52,48,-52,-48,-28.56055598886087,-10.891206056206912,-17.669349932653958,,,17.6,17.6,17.55,17.55,-0.0005361014369140344,-0.0005178237489913098,,,,
1783560600,17.55,17.55,17.5,17.5,0,0,0,0,0,0,17.85,17.6,,,,,17.525,,,,,,,,,,,8.82011656555018,9.853339804943817,8.82011656555018,9.853339804943817,20.983985142285622,23.43499599845331,20.983985142285622,23.43499599845331,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.1290619986665706,,,,,,,,,0,0,0,0,52,48,-52,-48,-37.30456393801243,-22.226246659716203,-15.078317278296225,,,17.55,17.55,17.5,17.5,-0.0005623495207384276,-0.0005260656260771519,,,,
1783560600.001,17.5,17.5,17.45,17.45,0,0,0,0,0,0,17.85,17.6,,,,,17.475,,,,,,,,,,,8.190108239439452,9.61573529558605,8.190108239439452,9.61573529558605,18.55770155053052,20.996348774491914,18.55770155053052,20.996348774491914,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.14487536088533504,,,,,,,,,0,0,0,0,52,48,-52,-48,-44.159064647540845,-31.90624799060807,-12.252816656932776,,,17.5,17.5,17.45,17.45,-0.000598004219906459,-0.0005404548202949257,,,,
