time,open,high,low,close,成交量中心线,通道上轨,通道下轨,多头订单块反应信号,空头订单块反应信号,多头趋势线 Pin Bar,空头趋势线 Pin Bar,多头趋势转换,空头趋势转换,需求强度 %,供给强度 %,成交量压力 %,趋势 Delta %,趋势力度 %,趋势状态,通道位置,合并成交量,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭)
1786330440.002,20.48,20.48,20.46,20.46,20.59513428596103,,,0,0,0,0,0,0,34.06405506856845,65.93594493143155,-18.54089941168571,-31.937514660306203,70.28704844319515,-1,0,1566.6666666666667,14.838998358416097,18.574351658252628,14.838998358416097,18.574351658252628,14.00372767397851,15.360613879028808,14.00372767397851,15.360613879028808,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786330440.003,20.46,20.46,20.44,20.44,20.592348846649152,,,0,0,0,0,0,0,32.51730015121615,67.48269984878385,-19.28036362776345,-32.21126568922183,70.89497759019117,-1,0,1566.6666666666667,13.779069904243517,17.889311407679898,13.779069904243517,17.889311407679898,12.38414753007678,13.872380704552793,12.38414753007678,13.872380704552793,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786330560,20.44,20.44,20.42,20.42,20.588993885237368,,,0,0,0,0,0,0,30.56465189626147,69.43534810373853,-22.892606920493623,-33.46671067783072,73.81559055899461,-1,0,7350,12.79485062536898,17.161531295921197,12.79485062536898,17.161531295921197,10.97212645435149,12.422253579452141,10.97212645435149,12.422253579452141,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786330560.001,20.42,20.42,20.400000000000002,20.400000000000002,20.585014523599295,,,0,0,0,0,0,0,28.58116367072938,71.41883632927062,-26.510182795848593,-34.676499620255356,76.71200944966238,-1,0,7350,11.88093272355691,16.407160071297728,11.88093272355691,16.407160071297728,9.761822675158385,11.092038127305262,9.761822675158385,11.092038127305262,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786330560.002,20.42,20.44,20.42,20.44,20.581211720477018,,,0,0,0,0,0,0,29.70282458900056,70.29717541099944,-22.21939431490127,-33.030968747785415,73.150217837612,-1,0,5000,11.872630806328045,15.75937017630206,11.872630806328045,15.75937017630206,9.891086102516727,10.491562114910995,9.891086102516727,10.491562114910995,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786330800,20.44,20.46,20.41,20.46,20.576266631358603,,,0,0,0,0,0,0,34.92576689810335,65.07423310189665,4.152775991468962,-22.03436943783149,55.71228725758027,-1,0,36875,12.285089950413845,15.263044429746602,12.285089950413845,15.263044429746602,10.668549992633377,10.580056053772186,10.668549992633377,10.580056053772186,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786330920,20.44,20.44,20.42,20.42,20.57096563431983,,,0,0,0,0,0,0,34.10054271036367,65.89945728963633,-8.014604935828594,-25.46780843640977,60.08944802334302,-1,0,20550,11.82775159261117,14.772288310155826,11.82775159261117,14.772288310155826,10.477804755590464,10.528930404681326,10.477804755590464,10.528930404681326,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786331040,20.44,20.46,20.41,20.46,20.565074916911747,,,0,0,0,0,0,0,38.80618483837341,61.19381516162659,9.179352913816194,-17.82362920314981,56.2017892701796,-1,0,30275,12.243416394819603,14.411020893679222,12.243416394819603,14.411020893679222,11.171451695268008,10.850191049974667,11.171451695268008,10.850191049974667,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786331160,20.46,20.48,20.46,20.48,20.55962103637424,,,0,0,0,0,0,0,40.24405681595508,59.75594318404492,18.806092288521047,-13.15548907171944,59.1769488161443,-1,0,20500,13.049558921240033,14.216526326187909,13.049558921240033,14.216526326187909,13.004101453086857,11.927146251530761,13.004101453086857,11.927146251530761,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786331160.001,20.46,20.46,20.44,20.44,20.554696617398847,,,0,0,0,0,0,0,41.046597593890276,58.953402406109724,16.763943778842787,-13.668553335869385,58.2594982688273,-1,0,3075,12.957783704176661,14.036705951614874,12.957783704176661,14.036705951614874,13.432086959788673,12.679616605659717,13.432086959788673,12.679616605659717,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786331160.002,20.44,20.44,20.42,20.42,20.550516877476966,,,0,0,0,0,0,0,40.436886585488935,59.563113414511065,14.597162082901727,-14.175590991827248,57.26365184483738,-1,0,3075,12.452395792533787,13.810375928889004,12.452395792533787,13.810375928889004,12.846550727437862,12.76308366654879,12.846550727437862,12.76308366654879,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786331280,20.42,20.42,20.400000000000002,20.400000000000002,20.54584826746895,,,0,0,0,0,0,0,38.47049496677334,61.52950503322666,-0.5533349766872089,-17.7796197387465,50.99977282926022,-1,0,22950,11.562938950209945,13.489313503363423,11.562938950209945,13.489313503363423,11.419492460252819,12.091288063400803,11.419492460252819,12.091288063400803,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786331400,20.42,20.44,20.42,20.44,20.540794389020128,,,0,0,0,0,0,0,42.5654375855921,57.4345624144079,19.33007157310834,-9.953947278516475,57.57041131097489,-1,0,38897,11.577350873934435,13.21617598487357,11.577350873934435,13.21617598487357,11.54637815274419,11.818833108072496,11.54637815274419,11.818833108072496,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786331520,20.42,20.42,20.400000000000002,20.400000000000002,20.535154336733687,,,0,0,0,0,0,0,40.37629310542916,59.62370689457084,-1.2521751179266989,-15.343935736780317,49.957666512824204,-1,0,37273,10.750397240081977,12.86392187847477,10.750397240081977,12.86392187847477,10.373086035685446,11.095959571878971,10.373086035685446,11.095959571878971,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786331880,20.42,20.44,20.39,20.44,20.528133476554952,,,0,0,0,0,0,0,47.90037270288659,52.09962729711341,24.382938192022227,-4.1992545942268045,57.14931567174942,-1,0,66600,11.002919886198592,12.598064451006746,11.002919886198592,12.598064451006746,11.127241446736674,11.111600509307824,11.127241446736674,11.111600509307824,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786332000,20.44,20.46,20.44,20.46,20.521670857053405,,,0,0,0,0,0,0,50.890471786876375,49.109528213123625,29.34648786783722,-1.720038125505425,58.63991559600559,-1,0,16800,11.645568465755849,12.4619935959709,11.645568465755849,12.4619935959709,13.38856720279299,12.250083856050406,13.38856720279299,12.250083856050406,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786332120,20.46,20.48,20.46,20.48,20.515929798950186,,,0,0,0,0,0,0,53.43335685093117,46.56664314906883,32.079543093071955,-0.3889152514181604,47.12008568161208,-1,1,9362.5,12.650476840650848,12.488919773782323,12.650476840650848,12.488919773782323,16.569082447114525,14.409583151582465,16.569082447114525,14.409583151582465,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786332120.001,20.48,20.5,20.48,20.5,20.511325646960554,,,0,0,0,0,0,0,54.65391547628655,45.34608452371345,34.851654795567896,0.9078191094542877,30.178005675085434,-1,2,9362.5,13.991769311216604,12.703612564844363,13.991769311216604,12.703612564844363,20.537474395663388,17.473528773622927,20.537474395663388,17.473528773622927,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786332120.002,20.48,20.48,20.46,20.46,20.507594330996476,,,0,0,0,0,0,0,54.93304932748898,45.06695067251102,32.485165675437564,0.3918801876083504,56.28172279201378,-1,1,3725,14.420928646129719,12.948943433599414,14.420928646129719,12.948943433599414,22.448269978891773,19.960899376257352,22.448269978891773,19.960899376257352,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786332120.003,20.46,20.46,20.44,20.44,20.504563159900524,,,0,0,0,0,0,0,55.21504905528194,44.78495094471806,29.9761431352281,-0.11880960964897906,58.05697164692625,-1,0,3725,14.411270477528635,13.157847297017875,14.411270477528635,13.157847297017875,22.84385873967119,21.40237905796427,22.84385873967119,21.40237905796427,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786332360,20.44,20.47,20.42,20.42,20.50105249543607,,,0,0,0,0,0,0,51.36139551984517,48.63860448015483,3.0715292363356936,-6.103815574775432,45.50520688666667,-1,0,46675,13.99413891280723,13.277317527844927,13.99413891280723,13.277317527844927,22.313369602948,21.857874330456134,22.313369602948,21.857874330456134,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786332480,20.42,20.42,20.400000000000002,20.400000000000002,20.497639818264478,,,0,0,0,0,0,0,49.60345891503045,50.39654108496955,-6.825950299445135,-8.657273383505222,49.28993420977021,-1,0,21775,13.198639194545521,13.266077765945012,13.198639194545521,13.266077765945012,20.24375779631572,21.050816063385927,20.24375779631572,21.050816063385927,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338000,20.42,20.44,20.42,20.44,20.493016582213972,,,0,0,0,0,0,0,46.7079332701407,53.2920667298593,-1.9701852262579966,-7.341280938578508,45.586879698901896,-1,0,9816.666666666666,13.27628741534331,13.267536287287625,13.27628741534331,13.267536287287625,19.960488049016053,20.50565205620099,19.960488049016053,20.50565205620099,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338000.001,20.44,20.46,20.44,20.46,20.488549378396907,,,0,0,0,0,0,0,46.11138282828382,53.88861717171618,2.8855760317014405,-6.056784077638653,27.21113871920507,-1,1,9816.666666666666,13.75655259996166,13.337395760526773,13.75655259996166,13.337395760526773,21.32667683112947,20.91616444366523,21.32667683112947,20.91616444366523,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338000.002,20.46,20.48,20.46,20.48,20.48319476119524,,,0,0,0,0,0,0,50.63291736008636,49.36708263991364,7.7193617298958035,-4.80266549741978,9.960691766778275,-1,2,9816.666666666666,14.610676393841958,13.519292993857514,14.610676393841958,13.519292993857514,24.44542224623129,22.68079334494826,24.44542224623129,22.68079334494826,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338000.003,20.46,20.46,20.44,20.44,20.477155985169404,,,0,0,0,0,0,0,54.622251908914585,45.377748091085415,5.110574174449949,-5.3102392243599965,34.641785173972565,-1,1,4450,14.58746481469,13.671888968262154,14.58746481469,13.671888968262154,25.82716864803022,24.25398099648924,25.82716864803022,24.25398099648924,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338120,20.46,20.48,20.43,20.48,20.471089815164124,,,0,0,0,0,0,0,59.12266079529566,40.87733920470434,7.579589242484694,-4.7501628278232015,7.087450745780802,-1,3,4462.5,15.382237736089703,13.916224506523234,15.382237736089703,13.916224506523234,29.375668364978402,26.81482468073382,29.375668364978402,26.81482468073382,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338120.001,20.48,20.5,20.48,20.5,20.466183540851457,,,0,0,0,0,0,0,60.51435612735679,39.48564387264321,10.151232548647549,-4.196012276847892,17.179916434973233,-1,4,4462.5,16.528404428409825,14.289393066792746,16.528404428409825,14.289393066792746,36.387935521629956,31.60138010118189,36.387935521629956,31.60138010118189,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338240,20.5,20.52,20.47,20.52,20.46244869190296,,,0,0,0,0,0,0,62.30820607984329,37.69179392015671,15.837314410915981,-2.9933594175692377,25.649202148545566,-1,5,9850,18.000865336584628,14.819603391048728,18.000865336584628,14.819603391048728,43.93691176579277,37.76914593348733,43.93691176579277,37.76914593348733,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338240.001,20.52,20.54,20.52,20.54,20.45978446677078,,,0,0,0,0,0,0,64.10169384681514,35.89830615318486,21.31486460217226,-1.818152330930361,26.93990507993079,-1,5,9850,19.96184248786753,15.554208976308557,19.96184248786753,15.554208976308557,51.18401960877483,44.47658277113108,51.18401960877483,44.47658277113108,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338360,20.54,20.56,20.54,20.56,20.457941705683726,,,0,0,0,0,0,0,65.65164590501776,34.34835409498224,24.58971689132619,-1.118251661846213,27.712390565951722,-1,5,5975,22.453047287121205,16.53975730642465,22.453047287121205,16.53975730642465,57.48546218567261,50.98102247840184,57.48546218567261,50.98102247840184,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338360.001,20.56,20.58,20.56,20.58,20.456338214550374,,,0,0,0,0,0,0,64.46489758623316,35.535102413766836,27.890988427131543,-0.427907571964449,28.495668799728797,-1,5,5975,25.227138379515736,17.780811745437664,25.227138379515736,17.780811745437664,62.95746382832094,56.96924315336139,62.95746382832094,56.96924315336139,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338360.002,20.580000000000002,20.6,20.580000000000002,20.6,20.454406399157183,,,0,0,0,0,0,0,62.39047436762737,37.60952563237263,31.203880614669156,0.2530743425741472,29.43708648717299,-1,5,5975,28.26390960125544,19.278397153411635,28.26390960125544,19.278397153411635,67.70503702291461,62.337140088138,67.70503702291461,62.337140088138,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338360.003,20.580000000000002,20.580000000000002,20.560000000000002,20.560000000000002,20.452943332423335,,,0,0,0,0,0,0,62.43219268299241,37.56780731700759,29.84752623680213,0.11276078055392835,28.98808610520682,-1,5,1235,30.162109606695772,20.833213218166513,30.162109606695772,20.833213218166513,70.14173241419893,66.23943625116846,70.14173241419893,66.23943625116846,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338360.004,20.56,20.56,20.54,20.54,20.451847874613687,,,0,0,0,0,0,0,62.47396682682772,37.52603317317228,28.387562289884393,-0.02716056647887494,28.52441685690898,-1,5,1235,31.46389440437417,22.35188195905332,31.46389440437417,22.35188195905332,70.86978424618415,68.55461024867631,70.86978424618415,68.55461024867631,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338360.005,20.54,20.54,20.52,20.52,20.451041367569335,,,0,0,0,0,0,0,62.51579691127487,37.48420308872513,26.819058184285904,-0.16669134075212735,28.09572485751141,-1,5,1235,32.21186508055941,23.760450976411335,32.21186508055941,23.760450976411335,70.13328445591279,69.34394735229455,70.13328445591279,69.34394735229455,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338360.006,20.52,20.52,20.5,20.5,20.45053734100506,,,0,0,0,0,0,0,63.297188467709795,36.702811532290205,25.13738168248725,-0.30583317533832843,26.490240587873533,-1,4,1235,32.44557978678673,25.001183663607822,32.44557978678673,25.001183663607822,68.14145470370742,68.742701028001,68.14145470370742,68.742701028001,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338360.007,20.5,20.5,20.48,20.48,20.450327951947653,,,0,0,0,0,0,0,64.09836065573771,35.90163934426229,23.33830941641406,-0.44458769421832484,18.46057002713768,-1,4,1235,32.344787141917735,26.050269874794953,32.344787141917735,26.050269874794953,65.07362784127294,66.90816443463697,65.07362784127294,66.90816443463697,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338480,20.48,20.48,20.46,20.46,20.45028648086581,,,0,0,0,0,0,0,60.96549240112458,39.03450759887542,-3.408997550285394,-2.8130927077419945,5.5786295461459785,-1,3,21625,31.88629705506119,26.88398804340442,31.88629705506119,26.88398804340442,61.083517741499435,63.995841088068204,61.083517741499435,63.995841088068204,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338600,20.46,20.46,20.44,20.44,20.450061626537565,,,0,0,0,0,0,0,57.35305203894742,42.64694796105258,-7.54677493671116,-3.244962986620678,14.174178408406664,-1,2,4057.2,31.037275836842554,27.477314871038438,31.037275836842554,27.477314871038438,56.30287915257772,60.14936012032296,56.30287915257772,60.14936012032296,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338600.001,20.44,20.44,20.42,20.42,20.45012493988206,,,0,0,0,0,0,0,59.45305243116423,40.54694756883577,-11.707298068181043,-3.6730120347398825,32.30682182694148,-1,1,4057.2,29.752004581415946,27.80227054394951,29.752004581415946,27.80227054394951,50.84464471581492,55.497002418068945,50.84464471581492,55.497002418068945,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338600.002,20.42,20.42,20.400000000000002,20.400000000000002,20.449914083461607,,,0,0,0,0,0,0,55.99073680756482,44.00926319243518,-15.871773409621289,-4.097290344657179,50.26525735526676,-1,1,4057.2,27.937420403240317,27.82157766670534,27.937420403240317,27.82157766670534,44.80561383804549,50.15130812805722,44.80561383804549,50.15130812805722,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338600.003,20.400000000000002,20.400000000000002,20.380000000000003,20.380000000000003,20.44925277592806,,,0,0,0,0,0,0,53.22117311117095,46.77882688882905,-20.021335984242388,-4.51784752324056,54.72351010448977,-1,0,4057.2,25.94189037443744,27.55305091066707,25.94189037443744,27.55305091066707,38.92429238066254,44.53780025435988,38.92429238066254,44.53780025435988,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338600.004,20.38,20.38,20.36,20.36,20.448558263430385,,,0,0,0,0,0,0,53.09328792727202,46.90671207272798,-24.13738985455507,-4.934732311003496,57.44327329933514,-1,0,4057.2,24.088898204834766,27.05817195269103,24.088898204834766,27.05817195269103,33.83986965961546,39.18883495698767,33.83986965961546,39.18883495698767,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786338840,20.36,20.39,20.34,20.34,20.445622015409434,,,0,0,0,0,0,0,47.97115833077292,52.02884166922708,-54.07533566638417,-9.485537465290935,75.69132247917456,-1,0,46720,22.36826261877514,26.38818490498876,22.36826261877514,26.38818490498876,29.77483333461541,34.48183414580154,29.77483333461541,34.48183414580154,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339080,20.36,20.38,20.33,20.38,20.442185783353256,,,0,0,0,0,0,0,56.649443090774774,43.350556909225226,1.4126274824495684,-3.0872755162583334,42.69994179922474,-1,0,60575,22.00205666817298,25.761595156872215,22.00205666817298,25.761595156872215,27.42604762014659,30.953940882974067,27.42604762014659,30.953940882974067,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339200,20.38,20.4,20.38,20.4,20.439162388538897,,,0,0,0,0,0,0,54.08439622955533,45.91560377044467,8.320806420049012,-1.9539781330773645,36.033396076805154,-1,1,11522,22.154619122909384,25.246312866306095,22.154619122909384,25.246312866306095,26.78846409769181,28.87120249033294,26.78846409769181,28.87120249033294,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339200.001,20.400000000000002,20.42,20.400000000000002,20.42,20.437302411654972,,,0,0,0,0,0,0,59.909361409933624,40.090638590066376,14.881628734507245,-0.8453277638782585,22.648122673635562,-1,2,11522,22.78889509688883,24.895253184960772,22.78889509688883,24.895253184960772,27.300164993788925,28.085683742060933,27.300164993788925,28.085683742060933,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339320,20.400000000000002,20.400000000000002,20.380000000000003,20.380000000000003,20.434480091365867,,,0,0,0,0,0,0,47.835625706280474,52.164374293719526,-8.621544127248198,-4.247399830118589,47.72136637442007,-1,0,37647,22.392643969278634,24.537737582720464,22.392643969278634,24.537737582720464,26.46892449203105,27.277304117045993,26.46892449203105,27.277304117045993,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339440,20.400000000000002,20.42,20.400000000000002,20.42,20.431904604188496,,,0,0,0,0,0,0,48.97079770371827,51.02920229628173,5.928858013613586,-1.8456768743249776,13.707405772671091,-1,2,25875,23.17412178099689,24.342935325331382,23.17412178099689,24.342935325331382,27.02627390322256,27.151789010134276,27.02627390322256,27.151789010134276,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339560,20.400000000000002,20.400000000000002,20.380000000000003,20.380000000000003,20.42916296649672,,,0,0,0,0,0,0,45.48635629907245,54.51364370092755,-5.2534003572122865,-3.624120940414535,42.57379301420857,-1,1,20725,22.841578690819965,24.128455806115465,22.841578690819965,24.128455806115465,26.234160700117023,26.692974855125648,26.234160700117023,26.692974855125648,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339680,20.38,20.38,20.36,20.36,20.426174694458854,,,0,0,0,0,0,0,42.69412067981366,57.30587932018634,-12.80171196777317,-4.908538531475408,50.626150299549145,-1,0,15450,22.00368814941221,23.824917569443567,22.00368814941221,23.824917569443567,24.497005467825165,25.59499016147541,24.497005467825165,25.59499016147541,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339680.001,20.36,20.36,20.34,20.34,20.42318572065807,,,0,0,0,0,0,0,41.57222034213587,58.42777965786413,-19.827637681013506,-6.159171081843069,55.59208525771394,-1,0,15450,20.69654640329021,23.378007402850226,20.69654640329021,23.378007402850226,21.949814210516834,23.77240218599612,21.949814210516834,23.77240218599612,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339800,20.36,20.38,20.36,20.38,20.420668730158926,,,0,0,0,0,0,0,43.05789757077934,56.94210242922066,-14.05355071330075,-5.367615188401781,42.459242119787824,-1,1,8825,20.540972982949377,22.972716771435817,20.540972982949377,22.972716771435817,21.03634868837957,22.404375437187845,21.03634868837957,22.404375437187845,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339800.001,20.38,20.4,20.38,20.4,20.418450590427994,,,0,0,0,0,0,0,49.13423002222777,50.86576997777223,-8.312422099816038,-4.587776106059615,21.733398751839758,-1,2,8825,20.925612478876264,22.68027330107017,20.925612478876264,22.68027330107017,21.311579299034364,21.857977368111104,21.311579299034364,21.857977368111104,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339800.002,20.38,20.38,20.36,20.36,20.41679159414038,,,0,0,0,0,0,0,51.56632745013923,48.43367254986077,-9.602758696664788,-4.769470167687738,48.62333731861151,-1,0,2275,20.22457666689306,22.329459496187724,20.22457666689306,22.329459496187724,20.277649981182883,21.06781367464699,20.277649981182883,21.06781367464699,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339800.003,20.36,20.36,20.34,20.34,20.415244584093553,,,0,0,0,0,0,0,50.032263184773164,49.967736815226836,-10.980820786753712,-4.950473542445042,49.55877659751925,-1,0,2275,19.044514312379572,21.86018161278656,19.044514312379572,21.86018161278656,18.333223793394875,19.700518734020932,18.333223793394875,19.700518734020932,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339920,20.36,20.38,20.36,20.38,20.413603326258993,,,0,0,0,0,0,0,49.922103701500696,50.077896298499304,-4.100499312646816,-4.170098858172084,30.347725597321958,-1,1,8966.666666666666,19.006943184246644,21.45257612299514,19.006943184246644,21.45257612299514,17.936414045132175,18.818466389576553,17.936414045132175,18.818466389576553,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339920.001,20.38,20.4,20.38,20.4,20.411877009033674,,,0,0,0,0,0,0,49.811457427156384,50.188542572843616,2.545429643900083,-3.401243700282726,12.551381199101007,-1,2,8966.666666666666,19.50115623722372,21.173801853599223,19.50115623722372,21.173801853599223,18.65449246196517,18.73647942577086,18.65449246196517,18.73647942577086,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786339920.002,20.400000000000002,20.42,20.400000000000002,20.42,20.41052003240389,,,0,0,0,0,0,0,51.53716901922296,48.46283098077704,8.94016293631847,-2.6436548687896186,7.064685120176621,-1,3,8966.666666666666,20.489168886945897,21.07599714407732,20.489168886945897,21.07599714407732,20.328189306023233,19.532334365897047,20.328189306023233,19.532334365897047,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786340040,20.42,20.44,20.42,20.44,20.40949433581929,,,0,0,0,0,0,0,52.364802157660215,47.635197842339785,16.486320241836854,-1.710765703070546,17.023969332787193,-1,4,11225,21.935709733645577,21.198813228301358,21.935709733645577,21.198813228301358,22.820987659131166,21.176661012514106,22.820987659131166,21.176661012514106,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786340040.001,20.44,20.46,20.44,20.46,20.408799929505648,,,0,0,0,0,0,0,53.16464182228546,46.83535817771454,23.46321078612404,-0.7946811566526556,26.71105417965596,-1,4,11225,23.808026763252933,21.571558019008727,23.808026763252933,21.571558019008727,26.015873019996132,23.59626701625512,26.015873019996132,23.59626701625512,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786340160,20.46,20.48,20.46,20.48,20.408108556224132,,,0,0,0,0,0,0,53.35141130602843,46.64858869397157,30.029291892630138,0.1239118949456019,29.045961136272723,-1,5,11462.5,26.07570739127456,22.215007929332415,26.07570739127456,22.215007929332415,29.81254724465284,26.70440713045398,29.81254724465284,26.70440713045398,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786340160.001,20.48,20.5,20.48,20.5,20.407438396822112,,,0,0,0,0,0,0,53.5366971121161,46.4633028878839,36.06295743628614,1.0259129490683492,31.126661115606346,-1,5,11462.5,28.71051136068087,23.142936990953622,28.71051136068087,23.142936990953622,34.125040495416755,30.414723812935367,34.125040495416755,30.414723812935367,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786340280,20.5,20.52,20.5,20.52,20.407133247885916,,,0,0,0,0,0,0,54.16471766036627,45.83528233963373,41.63532886840894,1.9175115176789108,33.06585211582635,-1,5,11537.5,31.686215575658668,24.363405360197202,31.686215575658668,24.363405360197202,38.87966433998685,34.64719407646111,38.87966433998685,34.64719407646111,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786340280.001,20.52,20.54,20.52,20.54,20.407165504548058,,,0,0,0,0,1,0,54.775987360254334,45.224012639745666,46.7412185156085,100,98.0447311093651,1,5,11537.5,34.97847001866713,25.87984316855005,34.97847001866713,25.87984316855005,44.01325726496224,39.33022567071168,44.01325726496224,39.33022567071168,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786340400,20.54,20.56,20.54,20.56,20.407069382264734,,,0,0,0,0,0,0,54.784117821905596,45.215882178094404,49.299621364272674,100,99.57977281856361,1,5,6050,38.564663959132645,27.691960424347563,38.564663959132645,27.691960424347563,50.41136336996753,44.8707945203396,50.41136336996753,44.8707945203396,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786340400.001,20.56,20.58,20.56,20.58,20.407446967664953,,,0,0,0,0,0,0,55.5927078322318,44.4072921677682,51.8442173338183,100,100,1,5,6050,42.423801718665416,29.79650918067868,42.423801718665416,29.79650918067868,57.03831145997222,50.95455299015591,57.03831145997222,50.95455299015591,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1786340400.002,20.580000000000002,20.6,20.580000000000002,20.6,20.4082586473492,,,0,0,0,0,0,0,56.383053500217905,43.616946499782095,54.363696530952254,100,100,1,5,6050,46.53638731018931,32.18792034203734,46.53638731018931,32.18792034203734,62.75241511383867,56.85348405199729,62.75241511383867,56.85348405199729,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
