time,open,high,low,close,买入形状,卖出形状,Q-买入形状,Q-卖出形状,多头突破形状,空头突破形状,多头反转形状,空头反转形状,快速 MA,慢速 MA,支撑,阻力,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭)
1788229425,19.29,19.3,19.26,19.26,0,0,0,0,0,0,0,0,19.322508343568675,19.136191529031574,19.1,19.42,68.69126086543254,66.63307223605209,68.69126086543254,66.63307223605209,70.30230997231638,71.28739916321237,70.30230997231638,71.28739916321237,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788229551,19.25,19.25,19.21,19.21,0,0,0,0,0,0,0,0,19.304476523525885,19.13705861166144,19.1,19.42,66.24009937504448,66.57693325590813,66.24009937504448,66.57693325590813,65.88412283341393,68.58576099831315,65.88412283341393,68.58576099831315,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788229740,19.2,19.21,19.17,19.17,0,0,0,0,0,0,0,0,19.282450488945422,19.1375190566532,19.12,19.42,63.071163705398455,66.07610903440676,63.071163705398455,66.07610903440676,60.22210528578334,64.40393314204825,60.22210528578334,64.40393314204825,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788229902,19.16,19.17,19.130000000000003,19.130000000000003,0,0,0,0,0,0,0,0,19.257156460652315,19.137576910152504,19.12,19.42,59.23572344072716,65.09891109245252,59.23572344072716,65.09891109245252,53.58323310209987,58.99358312207406,53.58323310209987,58.99358312207406,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788230229,19.12,19.14,19.1,19.1,0,0,0,0,0,0,0,0,19.231006801139774,19.137335680532413,19.1,19.42,55.00460033781808,63.65686669893332,55.00460033781808,63.65686669893332,46.46419980179991,52.72889146193698,46.46419980179991,52.72889146193698,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788230634,19.09,19.12,19.080000000000002,19.080000000000002,0,0,0,0,0,0,0,0,19.205975261538605,19.136897846231925,19.080000000000002,19.42,51.07570031368822,61.85955721532688,51.07570031368822,61.85955721532688,40.246625040198154,46.48775825106757,40.246625040198154,46.48775825106757,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788230814,19.07,19.11,19.07,19.11,0,0,0,0,0,0,0,0,19.18610097156189,19.136497535987495,19.07,19.42,48.24376253617986,59.914443689734455,48.24376253617986,59.914443689734455,35.47669901404743,40.9822286325575,35.47669901404743,40.9822286325575,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788230922,19.12,19.13,19.09,19.13,0,0,0,0,0,0,0,0,19.17347655249003,19.1363002139047,19.07,19.42,46.02226929379963,57.92984734745805,46.02226929379963,57.92984734745805,32.44941548142843,36.71582205699296,32.44941548142843,36.71582205699296,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788231054,19.14,19.150000000000002,19.110000000000003,19.110000000000003,0,0,0,0,0,0,0,0,19.164359603552448,19.136171190217425,19.07,19.42,43.551290874854814,55.87576785137187,43.551290874854814,55.87576785137187,30.017866331020365,33.36684419400666,30.017866331020365,33.36684419400666,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788231318,19.1,19.14,19.1,19.14,0,0,0,0,0,0,0,0,19.15750634230049,19.136076617843784,19.07,19.42,41.86905581236518,53.874808988656625,41.86905581236518,53.874808988656625,27.933681344956305,30.650262769481483,27.933681344956305,30.650262769481483,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788231471,19.150000000000002,19.169999999999998,19.13,19.169999999999998,0,0,0,0,0,0,0,0,19.15735367400343,19.136281493951476,19.07,19.42,40.91922529515538,52.02401131815645,40.91922529515538,52.02401131815645,27.53499217322773,29.092627471354607,27.53499217322773,29.092627471354607,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788231606,19.18,19.19,19.150000000000002,19.19,0,0,0,0,0,0,0,0,19.16086512721493,19.136683336466053,19.07,19.42,40.44540308019531,50.36992442701914,40.44540308019531,50.36992442701914,28.09121778113393,28.59192262624427,28.09121778113393,28.59192262624427,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788231780,19.2,19.21,19.17,19.17,0,0,0,0,0,0,0,0,19.164950255600093,19.137147515539358,19.07,19.42,39.597262043854855,48.83097265799567,39.597262043854855,48.83097265799567,28.731247894033178,28.66158526013872,28.731247894033178,28.66158526013872,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788232116,19.16,19.2,19.16,19.16,0,0,0,0,0,0,0,0,19.16647445155159,19.137507573427854,19.07,19.42,38.60562087745705,47.37020811791872,38.60562087745705,47.37020811791872,28.626783909171237,28.64418458465498,28.626783909171237,28.64418458465498,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788232665,19.150000000000002,19.16,19.12,19.16,0,0,0,0,0,0,0,0,19.16287303611797,19.13759870868396,19.07,19.42,37.6848112229448,45.98657999006531,37.6848112229448,45.98657999006531,27.802549473167247,28.223367028911113,27.802549473167247,28.223367028911113,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788233133,19.17,19.19,19.150000000000002,19.19,0,0,0,0,0,0,0,0,19.165380968945005,19.137987444584287,19.07,19.41,37.4420185845712,44.765928360709005,37.4420185845712,44.765928360709005,28.238919956592483,28.231143492751798,28.238919956592483,28.231143492751798,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788233298,19.2,19.2,19.16,19.16,0,0,0,0,0,0,0,0,19.166826853379245,19.138339144969848,19.07,19.41,36.6043233795508,43.59998479197212,36.6043233795508,43.59998479197212,28.53131914646693,28.381231319609363,28.53131914646693,28.381231319609363,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788238809,19.150000000000002,19.150000000000002,19.110000000000003,19.110000000000003,0,0,0,0,0,0,0,0,19.158918940643623,19.138189833411275,19.07,19.39,34.80605538305232,42.34370916212642,34.80605538305232,42.34370916212642,26.741130696971684,27.561181008290525,26.741130696971684,27.561181008290525,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788238824,19.1,19.13,19.09,19.13,0,0,0,0,0,0,0,0,19.15123670901145,19.137975672548144,19.07,19.34,33.54439836589549,41.08666476266486,33.54439836589549,41.08666476266486,24.798520189241145,26.179850598765835,24.798520189241145,26.179850598765835,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788238935,19.150000000000002,19.169999999999998,19.13,19.169999999999998,0,0,0,0,0,0,0,0,19.15222397403967,19.138161652589126,19.07,19.3,33.189186237719234,39.958453544815484,33.189186237719234,39.958453544815484,24.847711182614738,25.513780890690285,24.847711182614738,25.513780890690285,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788239175,19.19,19.19,19.150000000000002,19.150000000000002,0,0,0,0,0,0,0,0,19.15424385754761,19.138412117074143,19.07,19.25,32.45118313910667,38.88598634399994,32.45118313910667,38.88598634399994,25.216405503465825,25.365093197078053,25.216405503465825,25.365093197078053,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788239274,19.14,19.17,19.130000000000003,19.130000000000003,0,0,0,0,0,0,0,0,19.152260125872285,19.138461084400106,19.07,19.21,31.357731282231747,37.810521335175906,31.357731282231747,37.810521335175906,24.471204717256423,24.91814895716724,24.471204717256423,24.91814895716724,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788239832,19.12,19.14,19.1,19.1,0,0,0,0,0,0,0,0,19.14518252722884,19.138211057026307,19.07,19.21,29.73013823146011,36.65618089178793,29.73013823146011,36.65618089178793,22.689604043362706,23.803876500264973,22.689604043362706,23.803876500264973,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788240405,19.09,19.12,19.080000000000002,19.12,0,0,0,0,0,0,1,0,19.138179643490265,19.137897182495365,19.07,19.21,28.62696509247828,35.509150063315126,28.62696509247828,35.509150063315126,20.917619792270123,22.360748146267547,20.917619792270123,22.360748146267547,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788240933,19.13,19.14,19.1,19.14,0,0,0,0,0,0,0,0,19.136086374976884,19.13778543606921,19.07,19.21,28.010753300158402,34.437950525721305,28.010753300158402,34.437950525721305,20.37836798521121,21.369558065739376,20.37836798521121,21.369558065739376,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788241152,19.150000000000002,19.17,19.130000000000003,19.130000000000003,0,0,0,0,0,0,0,0,19.137404003768967,19.13784063902706,19.07,19.21,27.234475003208356,33.40888259393374,27.234475003208356,33.40888259393374,20.405948068956647,20.88775306734801,20.405948068956647,20.88775306734801,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788241284,19.12,19.150000000000002,19.110000000000003,19.110000000000003,0,0,0,0,0,0,0,0,19.134845700053397,19.137696287726627,19.080000000000002,19.21,26.105481890734342,32.36553963633383,26.105481890734342,32.36553963633383,19.531628957064903,20.209691012206456,19.531628957064903,20.209691012206456,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788241905,19.1,19.11,19.07,19.07,0,0,0,0,0,0,0,0,19.125479815195202,19.13715536280729,19.07,19.21,24.240804612824746,31.204863204403956,24.240804612824746,31.204863204403956,17.31282482034117,18.761257916273813,17.31282482034117,18.761257916273813,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788242595,19.06,19.07,19.03,19.03,0,0,0,0,0,0,0,0,19.110544091220316,19.136221810275213,19.03,19.21,22.509318569051548,29.962642542210755,22.509318569051548,29.962642542210755,15.352384644541491,17.056821280407654,15.352384644541491,17.056821280407654,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788243006,19.02,19.03,18.990000000000002,18.990000000000002,0,0,0,0,0,0,0,0,19.091051226149954,19.134899536872805,18.990000000000002,19.21,20.90151009983358,28.668195050442588,20.90151009983358,28.668195050442588,13.635377314368757,15.346099297388205,13.635377314368757,15.346099297388205,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788243726,18.98,19.02,18.98,19.02,0,0,0,0,0,0,0,0,19.075708578971174,19.13362358791553,18.98,19.21,20.057895742053244,27.43815229210125,20.057895742053244,27.43815229210125,12.484808462149996,13.9154538797691,12.484808462149996,13.9154538797691,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788244023,19.03,19.06,19.02,19.06,0,0,0,0,0,0,1,0,19.070428231279447,19.132758344918027,18.98,19.21,19.92389020203642,26.36468627923485,19.92389020203642,26.36468627923485,13.000915964072782,13.45818492192094,13.000915964072782,13.45818492192094,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788244905,19.07,19.080000000000002,19.040000000000003,19.040000000000003,0,0,0,1,0,0,0,0,19.067320068016517,19.131968046295295,18.98,19.2,19.47478116163126,25.380414119577193,19.47478116163126,25.380414119577193,14.080150191427531,13.769167556674237,14.080150191427531,13.769167556674237,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788312600,18.6,18.62,18.580000000000002,18.580000000000002,0,0,0,0,0,0,0,0,18.981140661710484,19.12660849691259,18.580000000000002,19.2,18.083725364371883,24.338030011690716,18.083725364371883,24.338030011690716,12.30679540217599,13.037981479425113,12.30679540217599,13.037981479425113,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788312637,18.56,18.580000000000002,18.540000000000003,18.540000000000003,0,0,0,0,0,0,0,0,18.903357511096456,19.120904266429214,18.540000000000003,19.2,16.792030695488176,23.260030109376064,16.792030695488176,23.260030109376064,10.790130465446634,11.914055972435873,10.790130465446634,11.914055972435873,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788312652,18.53,18.56,18.52,18.52,0,0,0,0,0,0,0,0,18.836080387866797,19.115057789482986,18.52,19.2,15.592599931524735,22.16468294111159,15.592599931524735,22.16468294111159,9.455722593571194,10.684889283003534,9.455722593571194,10.684889283003534,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788312664,18.51,18.55,18.51,18.55,0,0,0,0,0,0,0,0,18.781641529466775,19.109302653932573,18.51,19.19,14.792814536101845,21.111558883253053,14.792814536101845,21.111558883253053,8.594700998571247,9.63979514078739,8.594700998571247,9.63979514078739,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788312694,18.56,18.57,18.53,18.53,0,0,0,0,0,0,0,0,18.738312766533422,19.103671118404222,18.51,19.19,13.893170797651868,20.080360585310025,13.893170797651868,20.080360585310025,8.060764121224313,8.85027963100585,8.060764121224313,8.85027963100585,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788312715,18.52,18.54,18.5,18.54,0,0,0,0,0,0,0,0,18.69983165746674,19.09792978057599,18.5,19.19,13.211360461173621,19.09907485329054,13.211360461173621,19.09907485329054,7.472606671310953,8.161443151158402,7.472606671310953,8.161443151158402,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788312739,18.55,18.55,18.51,18.51,0,0,0,0,0,0,0,0,18.667741053078846,19.092212402991485,18.5,19.19,12.345331608356885,18.13425438972859,12.345331608356885,18.13425438972859,6.928230265550301,7.544836708354351,6.928230265550301,7.544836708354351,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788312763,18.5,18.53,18.490000000000002,18.53,0,0,0,0,0,0,0,0,18.640272982822086,19.086485579744473,18.490000000000002,19.17,11.770741869818329,17.22518117259855,11.770741869818329,17.22518117259855,6.454356100630414,6.999596404492383,6.454356100630414,6.999596404492383,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788312781,18.54,18.57,18.53,18.57,0,0,0,0,0,0,0,0,18.62507183443019,19.0812137497636,18.490000000000002,19.17,11.544413917519464,16.413642993301536,11.544413917519464,16.413642993301536,6.8418290386355745,6.920712721563978,6.8418290386355745,6.920712721563978,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788312886,18.580000000000002,18.59,18.55,18.55,0,0,0,0,0,0,0,0,18.61384665241258,19.076060710794142,18.490000000000002,19.17,11.18064241649848,15.666071482329672,11.18064241649848,15.666071482329672,7.332678858512996,7.126695790038488,7.332678858512996,7.126695790038488,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1788312919,18.54,18.55,18.51,18.55,0,0,0,0,0,0,0,0,18.599813927731503,19.07069360587745,18.490000000000002,19.17,10.842854594121851,14.977040498299983,10.842854594121851,14.977040498299983,7.277216799360362,7.201956294699425,7.277216799360362,7.201956294699425,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
