time,open,high,low,close,EMA 曲线,Cloud Candle,Cloud Reach,PlotCandle (开盘价),PlotCandle (最高价,PlotCandle (最低价),PlotCandle (关闭),Red %,Blue %,B,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭),rs,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
2026-08-19T14:50:00+08:00,17.979878956058535,18.01,17.96,17.9925,18.879562193754424,18.054523809523772,18.270220588235354,17.979878956058535,18.01,17.96,17.9925,,,,16.42358250383877,23.64747574581623,16.42358250383877,23.64747574581623,9.169027314033867,9.474189189525504,9.169027314033867,9.474189189525504,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.1278232093252475,,,,,,,,
2026-08-20T09:30:00+08:00,17.986189478029267,18.85,17.986189478029267,18.615000000000002,18.876929734115077,18.07369047619044,18.26808823529418,17.986189478029267,18.85,17.986189478029267,18.615000000000002,,,,19.34454612290256,23.032771513971422,19.34454612290256,23.032771513971422,15.229943753880374,12.352066471702939,15.229943753880374,12.352066471702939,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.0018882713277117297,,,,,,,,
2026-08-20T09:40:00+08:00,18.300594739014635,18.87,18.300594739014635,18.7325,18.87549262233284,18.10119047619044,18.270073529411825,18.300594739014635,18.87,18.300594739014635,18.7325,,,,22.739215592637173,22.990834953780816,22.739215592637173,22.990834953780816,23.028286039494713,17.690176255598825,23.028286039494713,17.690176255598825,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.15353534320209353,,,,,,,,
2026-08-20T09:50:00+08:00,18.516547369507318,18.78,18.516547369507318,18.745,18.874194188279777,18.127857142857106,18.272132352941235,18.516547369507318,18.78,18.516547369507318,18.745,,,,25.96399868329085,23.415572629425103,25.96399868329085,23.415572629425103,30.793301845383212,24.24173905049102,30.793301845383212,24.24173905049102,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.2110576647913458,,,,,,,,
2026-08-20T10:00:00+08:00,18.63077368475366,18.87,18.63077368475366,18.745,18.872908673968535,18.154999999999966,18.27375000000006,18.63077368475366,18.87,18.63077368475366,18.745,,,,28.95844012461212,24.207410843023247,28.95844012461212,24.207410843023247,38.38703448163133,31.314386766061176,38.38703448163133,31.314386766061176,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.22212003662035623,,,,,0.22212003662035623,,0.22212003662035623,
2026-08-20T10:10:00+08:00,18.68788684237683,18.69,18.54,18.615000000000002,18.870342418506162,18.176547619047582,18.271911764705948,18.68788684237683,18.69,18.54,18.615000000000002,,,,30.984056770763527,25.175503118414717,30.984056770763527,25.175503118414717,43.500777250461134,37.40758200826116,43.500777250461134,37.40758200826116,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.20980856398051806,,,,,,,,
2026-08-20T10:20:00+08:00,18.651443421188418,18.651443421188418,18.45,18.5275,18.86693105115784,18.194523809523773,18.267426470588298,18.651443421188418,18.651443421188418,18.45,18.5275,,,,32.35685643231758,26.201410734686554,32.35685643231758,26.201410734686554,46.88251258397944,42.145047296120296,46.88251258397944,42.145047296120296,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.1750773987550715,,,,,,,,
2026-08-20T10:30:00+08:00,18.58947171059421,18.58947171059421,18.42,18.505,18.863329747166222,18.214047619047584,18.259411764705945,18.58947171059421,18.58947171059421,18.42,18.505,,,,33.50093695428327,27.24420019462894,33.50093695428327,27.24420019462894,49.195153411270816,45.67010035369556,49.195153411270816,45.67010035369556,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.14907543903363515,,,,,,,,
2026-08-20T10:40:00+08:00,18.547235855297103,18.547235855297103,18.46,18.497500000000002,18.859689650179494,18.235595238095204,18.248897058823587,18.547235855297103,18.547235855297103,18.46,18.497500000000002,,,,34.51974343199708,28.28356351425296,34.51974343199708,28.28356351425296,51.09427349119106,48.38218692244331,51.09427349119106,48.38218692244331,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.1347588099790818,,,,,,,,
2026-08-20T10:50:00+08:00,18.522367927648553,18.56,18.49,18.5175,18.856284778038404,18.257976190476153,18.23933823529418,18.522367927648553,18.56,18.49,18.5175,,,,35.58192203702863,29.32618616036377,35.58192203702863,29.32618616036377,52.894400872355845,50.63829389739958,52.894400872355845,50.63829389739958,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.131286157868658,,,,,,,,
