time,open,high,low,close,成交量中心线,通道上轨,通道下轨,多头订单块反应信号,空头订单块反应信号,多头趋势线 Pin Bar,空头趋势线 Pin Bar,多头趋势转换,空头趋势转换,需求强度 %,供给强度 %,成交量压力 %,趋势 Delta %,趋势力度 %,趋势状态,通道位置,合并成交量,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭)
1785461400.002,35.75,35.8,35.75,35.8,35.9089872709726,,,0,0,0,0,0,0,41.024968381906454,58.975031618093546,3.8317743100760167,-14.714768906783334,41.94546135598782,-1,1,272782.9285714286,26.95334354726313,32.81503605071884,26.95334354726313,32.81503605071884,22.408708513676267,21.457538335377834,22.408708513676267,21.457538335377834,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.003,35.800000000000004,35.85,35.800000000000004,35.85,35.90032577616275,,,0,0,0,0,0,0,42.46089818013616,57.53910181986384,8.884913529683388,-12.785550563722413,27.253415557128626,-1,2,272782.9285714286,27.960939846152165,32.12159373578074,27.960939846152165,32.12159373578074,25.1297772011929,23.293657768285367,25.1297772011929,23.293657768285367,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.004,35.85,35.9,35.85,35.9,35.89360762839955,,,0,0,0,0,0,0,43.83744507352926,56.16255492647074,13.86353806016785,-10.920148341885653,8.34151805060802,-1,3,272782.9285714286,29.364345205186332,31.72770108855297,29.364345205186332,31.72770108855297,28.47108764674101,25.88237270751319,28.47108764674101,25.88237270751319,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.005,35.9,35.949999999999996,35.9,35.949999999999996,35.88868070281079,,,0,0,0,0,0,0,45.17829704617598,54.82170295382402,18.747247847196572,-9.115447324263773,17.066304219977713,-1,3,272782.9285714286,31.13528754864097,31.643070582851255,31.13528754864097,31.643070582851255,32.34403388488782,29.113203296200506,32.34403388488782,29.113203296200506,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.006,35.95,36,35.95,36,35.8851203525966,,,0,0,0,0,0,0,45.6996618297892,54.3003381702108,23.51725438535437,-7.368532070499838,25.60262458454426,-1,4,272782.9285714286,33.247514234771835,31.87227681883991,33.247514234771835,31.87227681883991,36.67266794526194,32.89293562073122,36.67266794526194,32.89293562073122,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.007,36,36.05,36,36.05,35.882722448439814,,,0,0,0,0,0,0,46.21120347750826,53.78879652249174,28.156637423431725,-5.676670900608331,30.14999249721202,-1,5,272782.9285714286,35.676647810530554,32.41575838908143,35.676647810530554,32.41575838908143,41.39189156754519,37.142413594138205,41.39189156754519,37.142413594138205,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.008,36.050000000000004,36.1,36.050000000000004,36.1,35.88151988487609,,,0,0,0,0,0,0,47.9714327160272,52.0285672839728,32.65053912977499,-4.0373016415405285,31.006352231394658,-1,5,272782.9285714286,38.76948810654159,33.32343406300431,38.76948810654159,33.32343406300431,46.44590624289368,41.794159918515945,46.44590624289368,41.794159918515945,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.009,36.1,36.15,36.1,36.15,35.88112788548927,,,0,0,0,0,0,0,48.14691052228479,51.85308947771521,36.98629311212901,-2.448018680170212,31.830293537689766,-1,5,272782.9285714286,42.19008607651843,34.59009863636347,42.19008607651843,34.59009863636347,51.78688467801196,46.79052229826395,51.78688467801196,46.79052229826395,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.01,36.15,36.199999999999996,36.15,36.199999999999996,35.8815289101747,,,0,0,0,0,1,0,51.137735215587846,48.862264784412154,41.15348896490165,100,94.692093378941,1,5,272782.9285714286,45.87083854819251,36.20163290948191,45.87083854819251,36.20163290948191,57.373832050076054,52.08217717417,57.373832050076054,52.08217717417,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.011,36.2,36.25,36.2,36.25,35.88266132937653,,,0,0,0,0,0,0,51.102768839633725,48.897231160366275,45.14397592476212,100,97.08638555485727,1,5,272782.9285714286,49.73720722332161,38.13528638288758,49.73720722332161,38.13528638288758,63.0628353182496,57.5725062462098,63.0628353182496,57.5725062462098,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.012,36.25,36.3,36.25,36.3,35.88435582922679,,,0,0,0,0,0,0,51.06775238319238,48.93224761680762,48.95181158522116,100,99.3710869511327,1,5,272782.9285714286,53.327406707370066,40.30558928638508,53.327406707370066,40.30558928638508,67.96534895044695,62.768927598328375,67.96534895044695,62.768927598328375,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.013,36.300000000000004,36.35,36.300000000000004,36.35,35.887105386618174,,,0,0,0,0,0,0,53.09497395092585,46.90502604907415,52.573163354249075,100,100,1,5,272782.9285714286,56.66116337112935,42.64209986991998,56.66116337112935,42.64209986991998,72.1905048077512,67.47971620303979,72.1905048077512,67.47971620303979,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.014,36.35,36.4,36.35,36.4,35.89154550723247,,,0,0,0,0,0,0,55.29972590646758,44.70027409353242,56.6233016884271,100,100,1,5,326398,59.756794558905824,45.08705625406082,59.756794558905824,45.08705625406082,75.83240450734736,71.65606035519357,75.83240450734736,71.65606035519357,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.015,36.4,36.449999999999996,36.4,36.449999999999996,35.89785780945685,,,0,0,0,0,0,0,58.472738863568416,41.527261136431584,60.34809705433337,100,100,1,5,326398,62.63130923326969,47.593378108233516,62.63130923326969,47.593378108233516,78.97214398794135,75.31410217156747,78.97214398794135,75.31410217156747,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.016,36.45,36.5,36.45,36.5,35.90509087353584,,,0,0,0,0,0,0,57.78103007066634,42.21896992933366,63.77028263890485,100,100,1,5,326398,65.30050143089328,50.122967154327775,65.30050143089328,50.122967154327775,81.67958066635632,78.49684141896189,81.67958066635632,78.49684141896189,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.017,36.5,36.55,36.5,36.55,35.91359883562086,,,0,0,0,0,0,0,58.243546985830804,41.756453014169196,66.91157463907993,100,100,1,5,326398,67.77903704297232,52.64526285270557,67.77903704297232,52.64526285270557,84.01487054054353,81.25585597975271,84.01487054054353,81.25585597975271,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
1785461400.018,36.5,36.5,36.45,36.45,35.92238741797575,,,0,0,0,0,0,0,56.389323030312234,43.610676969687766,52.37843164211898,76.02765985172898,100,1,5,326398,69.37575217764116,55.0353327562678,69.37575217764116,55.0353327562678,85.17080891227579,83.21333244601425,85.17080891227579,83.21333244601425,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101
