time,open,high,low,close,,,,,,,,,,,,,,,,,,,,,Red %,Blue %,B,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭),rs,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,多头突破,空头突破,空头陷阱,中轴线,超买 1,超买 2（早期）,超卖 1,超卖 2,WT1 — 快线信号,WT2 — 慢线确认,WT 差值（动量）,交叉外圈,交叉内圈,Candle Color (开盘价),Candle Color (最高价,Candle Color (最低价),Candle Color (关闭),Oscillator,Signal Line,Reversal Down,Reversal Down,Reversal Up,Reversal Up
1784862600,37.300000000000004,37.35,37.300000000000004,37.35,0,0,0,0,0,0,37.15,36.900000000000006,,,,,37.325,,,,,,,,,,,43.278645922771105,56.944218036921946,43.278645922771105,56.944218036921946,9.280980566041753,9.520588043112227,9.280980566041753,9.520588043112227,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.05386228607845647,,,,,,,,,0,0,0,0,52,48,-52,-48,-43.624476008567605,-53.087364042609664,9.46288803404206,,,37.300000000000004,37.35,37.300000000000004,37.35,0.00003659608988192404,0.00006062286663991505,,,,
1784863080,37.300000000000004,37.300000000000004,37.25000000000001,37.25000000000001,0,0,0,0,0,0,37.35,37.25,,,,,37.275000000000006,,,,,,,,,,,40.46203934586989,54.589621081057366,40.46203934586989,54.589621081057366,8.755126199464364,9.137857121288295,8.755126199464364,9.137857121288295,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.04883162304926885,,,,,,,,,0,0,0,0,52,48,-52,-48,-44.49414003549333,-48.57074073384794,4.076600698354611,,,37.300000000000004,37.300000000000004,37.25000000000001,37.25000000000001,0.000027528713488042825,0.000048661185837365184,,,,
1784863080.001,37.25,37.25,37.2,37.2,0,0,0,0,0,0,37.35,37.2,,,,,37.225,,,,,,,,,,,37.57189367830775,52.15851716637884,37.57189367830775,52.15851716637884,7.742489123350444,8.440173122319369,7.742489123350444,8.440173122319369,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.05222542668888008,,,,,,,,,0,0,0,0,52,48,-52,-48,-49.13060831442128,-47.46171056747588,-1.6688977469453974,-47.46171056747588,-47.46171056747588,37.25,37.25,37.2,37.2,0.000016426331139938514,0.00003901712319193137,,,,
1784863560,37.25,37.3,37.19169572,37.3,0,0,0,0,0,0,37.35,37.2,,,,,37.275,,,,,,,,,,,35.47948827052103,49.77579875268487,35.47948827052103,49.77579875268487,7.581685597030225,8.010929359674797,7.581685597030225,8.010929359674797,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.06037354221675251,,,,,,,,,0,0,0,0,52,48,-52,-48,-45.88381359987642,-45.78325948958965,-0.10055411028676531,,,37.25,37.3,37.19169572,37.3,0.00001418287104549322,0.00003132401118292572,,,,
1784869200,37.300000000000004,37.35,37.300000000000004,37.35,0,0,0,0,0,0,37.35,37.2,,,,,37.325,,,,,,,,,,,33.809521886000965,47.494902057444314,33.809521886000965,47.494902057444314,8.281288907516359,8.146109133595578,8.281288907516359,8.146109133595578,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.07255646138451169,,,,,,,,,0,0,0,0,52,48,-52,-48,-33.02075815699641,-43.132330026696856,10.111571869700448,-43.132330026696856,-43.132330026696856,37.300000000000004,37.35,37.300000000000004,37.35,0.000016409658024617554,0.000025239590717779386,,,,
1784869680,37.35,37.4,37.35,37.4,0,0,0,0,0,0,37.35,37.2,,,,,37.375,,,,,,,,,,,32.5318203087999,45.35731895049512,32.5318203087999,45.35731895049512,9.640107470313087,8.893108301954332,9.640107470313087,8.893108301954332,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.09806621292669704,,,,,,,,,0,0,0,0,52,48,-52,-48,-17.410781323460128,-36.36149034868856,18.950709025228434,,,37.35,37.4,37.35,37.4,0.00002158259821820946,0.000022121043633037732,,,,
1784870160,37.4,37.449999999999996,37.4,37.449999999999996,0,0,0,0,0,0,37.35,37.2,,,,,37.425,,,,,,,,,,,31.618364624109326,43.39461118958287,31.618364624109326,43.39461118958287,11.639258301764109,10.26618330185922,11.639258301764109,10.26618330185922,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.10481919001844547,-0.10481919001844547,,-0.10481919001844547,,,,,,0,0,0,0,52,48,-52,-48,-2.789353527073823,-24.7761766518517,21.986823124777878,,,37.4,37.449999999999996,37.4,37.449999999999996,0.00002993018508838937,0.00002101005950078195,,,,
1784870160.001,37.45,37.5,37.45,37.5,0,0,0,0,0,0,37.35,37.2,,,,,37.475,,,,,,,,,,,31.043137268178533,41.63011491509654,31.043137268178533,41.63011491509654,14.06121909522981,12.163701198544516,14.06121909522981,12.163701198544516,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.0877382753910536,,,,,,,,,0,0,0,0,52,48,-52,-48,9.84009707838291,-10.845198982286863,20.68529606066977,,,37.45,37.5,37.45,37.5,0.00004035649343494883,0.000023148022825266287,,,,
1784870160.002,37.5,37.55,37.5,37.55,0,0,0,0,0,0,37.35,37.2,,,,,37.525,,,,,,,,,,,30.781979074667504,40.080381223606686,30.781979074667504,40.080381223606686,16.84558842756521,14.504644813054863,16.84558842756521,14.504644813054863,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.07209470434916768,,,,,,,,,0,0,0,0,52,48,-52,-48,21.074115898161637,2.6785195315026495,18.395596366658985,,,37.5,37.55,37.5,37.55,0.00005213869818910529,0.000029100084000127423,,,,
1784870400,37.5,37.5,37.45,37.45,0,0,0,0,0,0,37.35,37.2,,,,,37.475,,,,,,,,,,,29.993512049557854,38.639399913028285,29.993512049557854,38.639399913028285,18.38210718690077,16.443375999977818,18.38210718690077,16.443375999977818,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.07427392549380812,,,,,,,,,0,0,0,0,52,48,-52,-48,22.772999706982315,12.724464789113256,10.048534917869059,,,37.5,37.5,37.45,37.45,0.00005614483395074587,0.0000360937444843362,,,,
1784870400.001,37.45,37.45,37.400000000000006,37.400000000000006,0,0,0,0,0,0,37.35,37.2,,,,,37.425000000000004,,,,,,,,,,,28.98838260353133,37.260683154528714,28.98838260353133,37.260683154528714,18.99072032839492,17.71704816418637,18.99072032839492,17.71704816418637,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.08818052087954636,,,,,,,,,0,0,0,0,52,48,-52,-48,18.430073226314192,18.02932147746026,0.4007517488539314,,,37.45,37.45,37.400000000000006,37.400000000000006,0.000055551824916858296,0.000042617438966376325,,,,
1784870640,37.4,37.4,37.35,37.35,0,0,0,0,0,0,37.35,37.2,,,,,37.375,,,,,,,,,,,27.782066623796247,35.90659507870979,27.782066623796247,35.90659507870979,18.93579286378391,18.32642051398514,18.93579286378391,18.32642051398514,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.09229859317590253,,,,,,,,,0,0,0,0,52,48,-52,-48,8.407358433286158,17.671136816186074,-9.263778382899917,17.671136816186074,17.671136816186074,37.4,37.4,37.35,37.35,0.00004972087315482088,0.000047307151455811556,,,,
1784870880,37.35,37.35,37.300000000000004,37.300000000000004,0,0,0,0,0,0,37.35,37.2,,,,,37.325,,,,,,,,,,,26.388934577046104,34.54692929275784,26.388934577046104,34.54692929275784,18.24863583320199,18.287528173593564,18.24863583320199,18.287528173593564,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.10083345784541731,,,,,,,,,0,0,0,0,52,48,-52,-48,-3.2697404112985264,11.585172738821033,-14.85491315011956,,,37.35,37.35,37.300000000000004,37.300000000000004,0.000042981092365256164,0.00004948230266862269,0.000042981092365256164,37.35,,
1784870880.001,37.300000000000004,37.300000000000004,37.25000000000001,37.25000000000001,0,0,0,0,0,0,37.5,37.25000000000001,,,,,37.275000000000006,,,,,,,,,,,24.822330468067694,33.157700889230675,24.822330468067694,33.157700889230675,16.944993220285173,17.61626069693937,16.944993220285173,17.61626069693937,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.10513618727777486,-0.10513618727777486,,-0.10513618727777486,,,,,,0,0,0,0,52,48,-52,-48,-14.370769539555997,2.299230427186454,-16.669999966742452,,,37.300000000000004,37.300000000000004,37.25000000000001,37.25000000000001,0.000034151047945079045,0.00004844806175364439,,,,
1784871360,37.25,37.25,37.2,37.2,0,0,0,0,0,0,37.5,37.25000000000001,,,,,37.225,,,,,,,,,,,23.094645158448714,31.720121499118964,23.094645158448714,31.720121499118964,15.024520798947092,16.320390747943232,15.024520798947092,16.320390747943232,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.10013306792859178,,,,,,,,,0,0,0,0,52,48,-52,-48,-24.01288823496447,-8.311509938133213,-15.701378296831258,,,37.25,37.25,37.2,37.2,0.000019669224318467245,0.00004303648277520472,,,,
1784871360.001,37.2,37.2,37.150000000000006,37.150000000000006,0,0,0,0,0,0,37.5,37.25000000000001,,,,,37.175000000000004,,,,,,,,,,,21.44502764713095,30.252250948834963,21.44502764713095,30.252250948834963,13.23530354195458,14.777847144948907,13.23530354195458,14.777847144948907,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.10151564537161371,,,,,,,,,0,0,0,0,52,48,-52,-48,-32.62127010228786,-18.568667072026717,-14.052603030261142,,,37.2,37.2,37.150000000000006,37.150000000000006,0.000005004081431597956,0.0000345130240220134,,,,
1784871600,37.15,37.15,37.1,37.1,0,0,0,0,0,0,37.5,37.25000000000001,,,,,37.125,,,,,,,,,,,19.913239958050166,28.77524937872285,19.913239958050166,28.77524937872285,11.701688750246714,13.23976794759781,11.701688750246714,13.23976794759781,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.09770619605534892,,,,,,,,,0,0,0,0,52,48,-52,-48,-39.57212768527252,-27.644263890520214,-11.927863794752305,,,37.15,37.15,37.1,37.1,-0.000014532316822192177,0.000022832333732171656,,,,
1784871600.001,37.1,37.1,37.050000000000004,37.050000000000004,0,0,0,0,0,0,37.5,37.25000000000001,,,,,37.075,,,,,,,,,,,18.490865675332294,27.306051706809914,18.490865675332294,27.306051706809914,10.387161785925812,11.813464866761812,10.387161785925812,11.813464866761812,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.09145284969325465,,,,,,,,,0,0,0,0,52,48,-52,-48,-45.125839716167434,-35.333031434673075,-9.79280828149436,,,37.1,37.1,37.050000000000004,37.050000000000004,-0.000038333919897242466,0.000008156534890160962,,,,
1784872320,37.050000000000004,37.050000000000004,37.00000000000001,37.00000000000001,0,0,0,0,0,0,37.5,37.25000000000001,,,,,37.025000000000006,,,,,,,,,,,17.1700895556657,25.85805711378931,17.1700895556657,25.85805711378931,9.260424387936341,10.536944627349076,9.260424387936341,10.536944627349076,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.08947047523865398,,,,,,,,,0,0,0,0,52,48,-52,-48,-49.53849369185549,-41.71443279889583,-7.824060892959665,,,37.050000000000004,37.050000000000004,37.00000000000001,37.00000000000001,-0.00006030220831854353,-0.000009057348557138982,,,,
1784872560,37,37,36.95,36.95,0,0,0,0,0,0,37.5,37.25000000000001,,,,,36.975,,,,,,,,,,,15.943654587403866,24.441713895734246,15.943654587403866,24.441713895734246,8.294649475374063,9.415797051361569,8.294649475374063,9.415797051361569,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.08954823499730681,,,,,,,,,0,0,0,0,52,48,-52,-48,-53.03420488195542,-46.81766649381272,-6.216538388142695,,,37,37,36.95,36.95,-0.00008198942701200421,-0.000028414094383319525,,,,
1784873040,36.95,36.95,36.900000000000006,36.900000000000006,0,0,0,0,0,0,37.5,37.25000000000001,,,,,36.925000000000004,,,,,,,,,,,14.804822116875018,23.06501507018293,14.804822116875018,23.06501507018293,7.466842407463413,8.441319729412491,7.466842407463413,8.441319729412491,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.09339145918840458,,,,,,,,,0,0,0,0,52,48,-52,-48,-55.79961964315647,-50.874539483283705,-4.925080159872763,,,36.95,36.95,36.900000000000006,36.900000000000006,-0.00010499022409609081,-0.0000491906691190792,,,,
1784873040.001,36.9,36.9,36.85,36.85,0,0,0,0,0,0,37.5,37.25000000000001,,,,,36.875,,,,,,,,,,,13.747334822812517,21.733917891987154,13.747334822812517,21.733917891987154,6.757293492111427,7.599306610761959,6.757293492111427,7.599306610761959,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.09146951495953645,,,,,,,,,0,0,0,0,52,48,-52,-48,-58.15462911444285,-54.13173683285256,-4.022892281590288,,,36.9,36.9,36.85,36.85,-0.00012605372276927257,-0.00007103363648589095,,,,
1784873520,36.9,36.949999999999996,36.9,36.949999999999996,0,0,0,0,0,0,37.5,37.25000000000001,,,,,36.925,,,,,,,,,,,13.198282768369173,20.514541445756016,13.198282768369173,20.514541445756016,7.315775374190714,7.4575409924763365,7.315775374190714,7.4575409924763365,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.08179971596604253,,,,,,,,,0,0,0,0,52,48,-52,-48,-53.90277791566994,-55.22280788880617,1.3200299731362364,-55.22280788880617,-55.22280788880617,36.9,36.949999999999996,36.9,36.949999999999996,-0.00013769079047807342,-0.00009156004876187115,,,,
1784873520.001,36.95,37,36.95,37,0,0,0,0,0,0,37.5,37.25000000000001,,,,,36.975,,,,,,,,,,,12.904898934264876,19.42744965840014,12.904898934264876,19.42744965840014,8.847909365074223,8.15272517877528,8.847909365074223,8.15272517877528,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.06827568107589915,,,,,,,,,0,0,0,0,52,48,-52,-48,-45.181118906279615,-53.25953639488723,8.078417488607613,,,36.95,37,36.95,37,-0.00014346707311093242,-0.00010908224096415282,,,,
1784873520.002,37,37.05,37,37.05,0,0,0,0,0,0,37.5,37.25000000000001,,,,,37.025,,,,,,,,,,,12.84892130476109,18.48765989359456,12.84892130476109,18.48765989359456,11.152415055632334,9.652570117203807,11.152415055632334,9.652570117203807,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.052022608396456255,,,,,,,,,0,0,0,0,52,48,-52,-48,-32.304103688543215,-47.38565740623391,15.081553717690696,,,37,37.05,37,37.05,-0.00014391795712362206,-0.00012301819909833257,,,,
1784873760,37,37,36.95,36.95,0,0,0,0,0,0,37.5,37.25000000000001,,,,,36.975,,,,,,,,,,,12.364041644464308,17.612857286575952,12.364041644464308,17.612857286575952,12.008192496664558,10.830381306934182,12.008192496664558,10.830381306934182,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.055453414115409896,,,,,,,,,0,0,0,0,52,48,-52,-48,-31.282313968021743,-40.667578619628635,9.385264651606892,,,37,37,36.95,36.95,-0.00014918344153026455,-0.00013421720151804263,,,,
1784874240,37,37.05,37,37.05,0,0,0,0,0,0,37.05,36.9,,,,,37.025,,,,,,,,,,,12.346696678517704,16.860548628281915,12.346696678517704,16.860548628281915,13.96620581346745,12.398293560200816,13.96620581346745,12.398293560200816,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.06269399916689485,,,,,,,,,0,0,0,0,52,48,-52,-48,-20.23406397081486,-32.25040013341487,12.016336162600012,,,37,37.05,37,37.05,-0.000147239645707753,-0.00014125877178665301,,,,
1784874240.001,37.050000000000004,37.1,37.050000000000004,37.1,0,0,0,0,0,0,37.05,36.9,,,,,37.075,,,,,,,,,,,12.580861201480726,16.24916471016746,12.580861201480726,16.24916471016746,16.66491110542119,14.531602332811003,16.66491110542119,14.531602332811003,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.05327048354383534,,,,,,,,,0,0,0,0,52,48,-52,-48,-6.6097196773615,-22.607550326185336,15.997830648823836,,,37.050000000000004,37.1,37.050000000000004,37.1,-0.0001401682981007316,-0.00014361120100856283,,,-0.0001401682981007316,37.050000000000004
1784874720,37.050000000000004,37.050000000000004,37.00000000000001,37.00000000000001,0,0,0,0,0,0,37.05,36.9,,,,,37.025000000000006,,,,,,,,,,,12.373472498149178,15.695494394164848,12.373472498149178,15.695494394164848,17.753597274034544,16.142599803422772,17.753597274034544,16.142599803422772,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.0498230925331316,,,,,,,,,0,0,0,0,52,48,-52,-48,-6.8336527250220245,-16.239937585305032,9.406284860283009,,,37.050000000000004,37.050000000000004,37.00000000000001,37.00000000000001,-0.00013957442548686886,-0.0001439251401766954,,,,
1784874720.001,37,37,36.95,36.95,0,0,0,0,0,0,37.05,36.9,,,,,36.975,,,,,,,,,,,11.965843510186149,15.162687125025034,11.965843510186149,15.162687125025034,17.666348683866453,16.904474243644614,17.666348683866453,16.904474243644614,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.05339775276927989,,,,,,,,,0,0,0,0,52,48,-52,-48,-14.989960767343927,-12.166849285135577,-2.8231114822083505,-12.166849285135577,-12.166849285135577,37,37,36.95,36.95,-0.00014177840056619248,-0.00014364369475257206,,,,
1784875200,36.95,36.95,36.900000000000006,36.900000000000006,0,0,0,0,0,0,37.05,36.9,,,,,36.925000000000004,,,,,,,,,,,11.357445821034943,14.619081224455021,11.357445821034943,14.619081224455021,16.571156014742687,16.73781512919365,16.571156014742687,16.73781512919365,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.055956807385667384,,,,,,,,,0,0,0,0,52,48,-52,-48,-25.408639606927736,-13.460493194163796,-11.94814641276394,,,36.95,36.95,36.900000000000006,36.900000000000006,-0.0001462856422258909,-0.00014403830893628354,,,,
1784875440,36.9,36.9,36.85,36.85,0,0,0,0,0,0,37.05,36.9,,,,,36.875,,,,,,,,,,,10.54619969096102,14.037241005384448,10.54619969096102,14.037241005384448,14.612011277942633,15.674913203568142,14.612011277942633,15.674913203568142,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.05004821554076615,,,,,,,,,0,0,0,0,52,48,-52,-48,-35.65008548666715,-20.72058464649021,-14.929500840176942,,,36.9,36.9,36.85,36.85,-0.00015327309174762834,-0.00014471991730584418,,,,
1784875920,36.85,36.92247969,36.800000000000004,36.800000000000004,0,0,0,0,0,0,37.05,36.9,,,,,36.825,,,,,,,,,,,9.792899713035231,13.430906535048846,9.792899713035231,13.430906535048846,13.181646581093677,14.42827989233091,13.181646581093677,14.42827989233091,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.04859575250334136,,,,,,,,,0,0,0,0,52,48,-52,-48,-42.42889790639661,-29.619395941833854,-12.809501964562752,,,36.85,36.92247969,36.800000000000004,36.800000000000004,-0.0001635615864246473,-0.00014744024075865987,,,,
1784876160,36.800000000000004,36.800000000000004,36.75000000000001,36.75000000000001,0,0,0,0,0,0,37.05,36.9,,,,,36.775000000000006,,,,,,,,,,,9.093406876389858,12.811263726668992,9.093406876389858,12.811263726668992,11.6556970695088,13.041988480919855,11.6556970695088,13.041988480919855,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.05148156006619017,,,,,,,,,0,0,0,0,52,48,-52,-48,-49.72312086048144,-38.30268596511823,-11.420434895363208,,,36.800000000000004,36.800000000000004,36.75000000000001,36.75000000000001,-0.00017577880382153074,-0.00015337532504545973,,,,
1785115800,36.800000000000004,36.85,36.800000000000004,36.85,0,0,0,0,0,0,37.05,36.9,,,,,36.825,,,,,,,,,,,8.936488651228983,12.257724430177563,8.936488651228983,12.257724430177563,11.419168916721816,12.230578698820835,11.419168916721816,12.230578698820835,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.038678080095373775,,,,,,,,,0,0,0,0,52,48,-52,-48,-47.705852114086454,-43.876989091907916,-3.8288630221785382,,,36.800000000000004,36.85,36.800000000000004,36.85,-0.00018125575455966476,-0.00016032221322425904,,,,
1785115800.001,36.85,36.9,36.85,36.9,0,0,0,0,0,0,37.05,36.9,,,,,36.875,,,,,,,,,,,9.037084289441655,11.797632981501005,9.037084289441655,11.797632981501005,12.109287642904235,12.169933170862535,12.109287642904235,12.169933170862535,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.01860399687222089,,,,,,,,,0,0,0,0,52,48,-52,-48,-39.12821260268782,-44.74652087091308,5.618308268225263,-44.74652087091308,-44.74652087091308,36.85,36.9,36.85,36.9,-0.00018400584303849462,-0.00016736012030297607,,,,
1785115800.002,36.9,36.949999999999996,36.9,36.949999999999996,0,0,0,0,0,0,37.05,36.9,,,,,36.925,,,,,,,,,,,9.376799943644048,11.451799690378582,9.376799943644048,11.451799690378582,13.593675122489252,12.881804146675893,13.593675122489252,12.881804146675893,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.002166534800047644,,,,,,,,,0,0,0,0,52,48,-52,-48,-25.910104188413637,-40.61682244141734,14.706718253003704,,,36.9,36.949999999999996,36.9,36.949999999999996,-0.00018406121798722393,-0.00017365604959653156,,,,
1785115800.003,36.95,37,36.95,37,0,0,0,0,0,0,37.05,36.9,,,,,36.975,,,,,,,,,,,9.982538723179648,11.24190526649302,9.982538723179648,11.24190526649302,15.758864390704941,14.320334268690416,15.758864390704941,14.320334268690416,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.012375045560203336,,,,,,,,,0,0,0,0,52,48,-52,-48,-11.505514846077007,-31.062420937816228,19.556906091739222,,,36.95,37,36.95,37,-0.00017846405402641047,-0.0001778545433096619,,,,
1785115800.004,37,37.05,37,37.05,0,0,0,0,0,0,37.05,36.800000000000004,,,,,37.025,,,,,,,,,,,10.85680183025407,11.186890489887457,10.85680183025407,11.186890489887457,18.507598049175492,16.413966158932954,18.507598049175492,16.413966158932954,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.026333495766144334,,,,,,,,,0,0,0,0,52,48,-52,-48,2.7853093244020073,-18.439630578194112,21.22493990259612,,,37,37.05,37,37.05,-0.00016920572358201317,-0.00017879523283588958,,,-0.00016920572358201317,37
1785115800.005,37.050000000000004,37.1,37.050000000000004,37.1,0,0,0,0,0,0,37.05,36.800000000000004,,,,,37.075,,,,,,,,,,,12.00439290831282,11.303676549662509,12.00439290831282,11.303676549662509,21.756512613579034,19.085239386255992,21.756512613579034,19.085239386255992,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.039886801091713754,,,,,,,,,0,0,0,0,52,48,-52,-48,14.949803572595563,-4.920126534373267,19.86993010696883,,,37.050000000000004,37.1,37.050000000000004,37.1,-0.00015553385061827015,-0.00017542107396867945,,,,
1785115800.006,37.1,37.15,37.1,37.15,0,0,0,0,0,0,37.05,36.800000000000004,,,,,37.125,,,,,,,,,,,13.432650557719013,11.60781569367058,13.432650557719013,11.60781569367058,25.434153668781903,22.259696527518948,25.434153668781903,22.259696527518948,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.05312013692558239,,,,,,,,,0,0,0,0,52,48,-52,-48,24.963231599927134,7.798207412711924,17.16502418721521,,,37.1,37.15,37.1,37.15,-0.00014219841081223445,-0.00016891151667744106,,,,
1785115800.007,37.15,37.199999999999996,37.15,37.199999999999996,0,0,0,0,0,0,37.05,36.800000000000004,,,,,37.175,,,,,,,,,,,15.151746946453311,12.114091586925255,15.151746946453311,12.114091586925255,29.479274573241593,25.86948555038027,29.479274573241593,25.86948555038027,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.06594929566829583,,,,,,,,,0,0,0,0,52,48,-52,-48,33.0772024847608,18.943886745421374,14.133315739339423,,,37.15,37.199999999999996,37.15,37.199999999999996,-0.00012491937517855448,-0.0001590637720341177,,,,
1785115800.008,37.2,37.25,37.2,37.25,0,0,0,0,0,0,37.05,36.800000000000004,,,,,37.225,,,,,,,,,,,17.17506936953271,12.837088413012035,17.17506936953271,12.837088413012035,34.41080677706412,30.140146163722193,34.41080677706412,30.140146163722193,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.07868753771035872,,,,,,,,,0,0,0,0,52,48,-52,-48,39.602943260612264,28.148295229473938,11.454648031138326,,,37.2,37.25,37.2,37.25,-0.00010454379768457523,-0.00014581086865034294,,,,
1785115800.009,37.25,37.3,37.25,37.3,0,0,0,0,0,0,37.05,36.800000000000004,,,,,37.275,,,,,,,,,,,19.519707271708903,13.791748249968732,19.519707271708903,13.791748249968732,40.31130376809557,35.22572496590888,40.31130376809557,35.22572496590888,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.09124819655130278,,,,,,,,,0,0,0,0,52,48,-52,-48,45.23574950301362,35.71978171207846,9.515967790935164,,,37.25,37.3,37.25,37.3,-0.0000833990521644884,-0.00012996670167335592,,,,
1785115800.01,37.300000000000004,37.35,37.300000000000004,37.35,0,0,0,0,0,0,37.05,36.800000000000004,,,,,37.325,,,,,,,,,,,22.207075119648035,14.993937802780062,22.207075119648035,14.993937802780062,47.29979883419193,41.26276190005041,47.29979883419193,41.26276190005041,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.10326735200022188,,,,,,,,,0,0,0,0,52,48,-52,-48,49.68293814888141,41.899708349317024,7.783229799564388,,,37.300000000000004,37.35,37.300000000000004,37.35,-0.00006193668969926971,-0.00011208852935956534,,,,
1785115800.011,37.35,37.4,37.35,37.4,0,0,0,0,0,0,37.05,36.800000000000004,,,,,37.375,,,,,,,,,,,25.263712611101717,16.461048489683154,25.263712611101717,16.461048489683154,54.388838561175426,47.82580023061291,54.388838561175426,47.82580023061291,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.11472800859457952,,,,,,,,,0,0,0,0,52,48,-52,-48,53.19055615522385,46.92804676693279,6.262509388291065,,,37.35,37.4,37.35,37.4,-0.00003982912882282011,-0.00009280440906032367,,,,
1785115800.012,37.4,37.449999999999996,37.4,37.449999999999996,1,0,0,1,0,0,37.05,36.800000000000004,,,,,37.425,,,,,,,,,,,28.72231960504552,18.212658649020636,28.72231960504552,18.212658649020636,60.49655550141574,54.16117786601433,60.49655550141574,54.16117786601433,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.12586461312923664,,,,,,,,,0,0,0,0,52,48,-52,-48,55.95644727744394,51.01642277114071,4.9400245063032315,,,37.4,37.449999999999996,37.4,37.449999999999996,-0.00001998760749242804,-0.00007243594184035593,,,,
1785115800.013,37.45,37.5,37.45,37.5,0,0,0,0,0,0,37.05,36.800000000000004,,,,,37.475,,,,,,,,,,,32.62310629992322,20.271294027721005,32.62310629992322,20.271294027721005,65.75895233454676,59.960065100280545,65.75895233454676,59.960065100280545,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.13671036473483134,,,,,0.13671036473483134,,0.13671036473483134,,0,0,0,0,52,48,-52,-48,57.62335239537084,54.113323494230016,3.510028901140821,,,37.45,37.5,37.45,37.5,-5.472910866410222e-7,-0.00005170726115837035,,,,
